study_hours,test_score,grade_level
9.1121,4.2849,twelfth
6.6177,27.982,ninth
2.0317,13.398,tenth
1.6673,10.239,eleventh
5.6835,24.102,eleventh
7.8496,11.003,eleventh
6.2975,2.256,twelfth
1.189,4.3577,eleventh
5.7329,11.956,ninth
7.7877,9.6486,ninth
0.67338,8.0554,tenth
2.5073,3.6349,eleventh
6.8334,15.916,tenth
9.4596,24.447,ninth
9.8656,10.556,eleventh
2.4395,0.92436,twelfth
7.0635,3.8597,tenth
9.8036,23.604,twelfth
1.3915,3.6972,tenth
5.2401,16.986,twelfth
6.6318,18.916,ninth
3.1626,2.2078,tenth
7.2314,28.06,ninth
6.961,6.2569,ninth
2.5681,17.651,tenth
2.1793,14.643,eleventh
7.6332,5.0379,tenth
3.2844,0.77465,tenth
8.5227,3.1935,ninth
9.0034,21.174,eleventh
3.1563,8.4782,twelfth
8.2473,1.8865,ninth
1.0305,6.0091,eleventh
5.4205,9.9334,ninth
0.11377,17.718,twelfth
2.6452,0.2607,tenth
5.2679,14.325,twelfth
7.1822,4.326,twelfth
4.4024,29.868,twelfth
5.8198,17.983,tenth
7.2974,13.138,tenth
5.736,11.624,ninth
5.242,14.51,tenth
5.5018,25.603,ninth
7.0235,3.7607,twelfth
1.7881,8.3414,eleventh
2.2901,11.028,eleventh
8.4483,19.399,tenth
0.1468,12.644,tenth
8.5807,4.4385,eleventh
9.1169,9.6372,ninth
1.1794,16.003,ninth
0.51375,9.6641,twelfth
8.2776,2.6332,ninth
0.19171,19.073,twelfth
4.5772,28.028,eleventh
6.4538,16.918,tenth
4.0397,17.336,twelfth
7.3288,1.346,tenth
4.8409,0.59765,tenth
5.6956,13.196,tenth
1.3343,16.903,eleventh
1.7328,0.99618,twelfth
3.1817,22.315,eleventh
8.1002,28.584,ninth
2.9725,18.451,ninth
2.3113,13.538,tenth
7.8815,19.034,tenth
9.4287,5.5456,eleventh
5.608,5.4743,twelfth
5.2785,11.157,tenth
7.211,15.366,ninth
1.7542,17.656,tenth
3.4179,0.91016,tenth
3.3441,9.2308,ninth
4.0335,13.782,tenth
4.5367,0.84988,tenth
1.3632,8.4276,twelfth
9.6842,2.8296,tenth
0.11308,9.9867,ninth
3.7487,21.169,ninth
3.6385,21.455,eleventh
1.3656,23.053,eleventh
2.4091,13.766,tenth
3.1664,12.996,twelfth
7.2879,14.35,eleventh
2.3043,0.40042,twelfth
2.5087,27.138,eleventh
6.5129,27.244,ninth
2.6432,12.554,twelfth
4.7569,24.291,ninth
0.71076,12.612,twelfth
1.9112,0.096727,eleventh
0.99074,17.615,twelfth
8.1555,7.8919,tenth
4.2584,26.142,twelfth
6.0508,17.624,eleventh
6.2978,6.6027,twelfth
4.6505,25.509,eleventh
3.6037,10.985,tenth
2.5941,26.291,twelfth
5.5981,8.5824,eleventh
7.3544,27.338,twelfth
0.99141,11.424,ninth
7.6561,20.945,twelfth
6.7453,7.58,eleventh
9.081,13.94,eleventh
2.466,13.376,eleventh
5.2535,5.2755,tenth
6.902,6.906,tenth
1.1764,25.862,ninth
9.15,26.591,ninth
6.6811,6.0545,ninth
1.7482,26.689,twelfth
9.7834,22.617,ninth
0.47562,25.784,eleventh
2.13,6.0285,ninth
3.1737,0.20508,eleventh
4.2005,7.3134,ninth
0.15934,25.796,ninth
1.8185,5.6272,tenth
2.7954,11.898,twelfth
4.6638,1.7332,eleventh
2.608,8.8325,tenth
4.5041,0.5315,tenth
6.0135,2.6823,tenth
2.9929,0.62575,ninth
3.6871,19.349,eleventh
2.1773,5.5973,tenth
2.5275,1.6599,twelfth
0.83856,1.5514,twelfth
8.943,17.092,tenth
3.0482,4.8806,twelfth
5.6218,23.335,ninth
9.8935,27.215,twelfth
8.9197,13.52,tenth
6.5585,12.974,tenth
7.9921,24.723,eleventh
5.9512,15.973,eleventh
1.9196,5.3652,tenth
5.8547,13.65,eleventh
0.29917,9.9949,tenth
9.9991,1.2257,twelfth
5.034,14.439,twelfth
4.676,22.737,ninth
3.814,0.59023,eleventh
8.764,19.954,eleventh
6.3181,12.734,ninth
8.7149,10.996,twelfth
3.7239,14.554,ninth
3.1431,0.96116,ninth
6.6541,9.0382,ninth
8.4462,26.571,eleventh
3.5411,9.1539,eleventh
1.2076,4.5981,ninth
9.3294,13.834,eleventh
6.4561,11.479,ninth
7.4992,28.347,twelfth
2.8144,25.693,eleventh
6.7647,9.1543,eleventh
9.1743,14.78,twelfth
5.6321,19.087,tenth
7.1022,24.785,ninth
5.3527,17.999,eleventh
3.807,27.704,twelfth
9.4479,18.86,ninth
2.052,13.586,tenth
1.032,18.915,twelfth
9.0039,26.301,ninth
6.3,17.679,twelfth
1.3987,29.524,twelfth
9.3564,8.2846,tenth
1.6384,15.74,eleventh
0.50701,13.046,tenth
1.2053,24.677,eleventh
9.874,26.524,ninth
1.0773,21.413,eleventh
1.6823,19.069,twelfth
3.2305,24.181,twelfth
6.284,17.016,twelfth
7.3862,1.4224,eleventh
0.35582,0.39979,eleventh
8.5625,9.9235,tenth
9.7616,16.069,twelfth
3.3285,9.1502,tenth
6.4173,29.429,eleventh
3.7276,0.64658,ninth
6.6304,14.4,tenth
9.2728,12.147,twelfth
5.0056,22.222,ninth
7.4431,18.364,tenth
2.6718,17.079,ninth
0.93327,13.036,tenth
2.7658,10.83,ninth
9.055,15.55,eleventh
9.7925,27.113,twelfth
3.7964,22.635,eleventh
0.64486,11.39,eleventh
6.3976,1.0711,twelfth
9.1046,16.433,tenth
9.1609,0.55243,eleventh
4.9614,17.988,twelfth
5.9749,10.456,tenth
3.5806,13.711,twelfth
7.6569,14.947,eleventh
9.9831,17.427,eleventh
9.6136,18.44,tenth
1.4805,5.8755,ninth
6.6212,23.002,twelfth
6.0741,23.176,twelfth
2.9444,5.6452,tenth
8.2798,10.58,eleventh
6.4643,13.591,eleventh
0.23309,29.424,eleventh
4.0489,2.735,tenth
6.4103,2.2501,eleventh
1.3693,4.0283,eleventh
6.9087,0.86791,tenth
6.1303,0.55117,ninth
7.1218,26.579,eleventh
1.6146,3.3652,tenth
7.3998,14.695,tenth
9.6988,4.2854,tenth
6.8285,13.997,twelfth
4.5258,13.602,tenth
9.0616,22.361,eleventh
7.7055,3.6879,eleventh
8.391,13.407,tenth
6.5696,27.891,eleventh
8.9135,26.696,ninth
9.8544,10.242,ninth
2.8412,9.6361,tenth
1.3177,13.553,tenth
1.5897,7.3252,tenth
1.5369,8.998,tenth
9.7972,26.834,eleventh
0.023399,29.805,ninth
2.6434,12.226,tenth
4.912,23.016,eleventh
7.7046,7.5501,ninth
2.6329,21.516,twelfth
7.8683,13.068,twelfth
9.7303,17.564,ninth
3.9396,27.694,ninth
5.5668,2.2317,tenth
2.5221,16.009,tenth
1.7005,23.653,eleventh
3.0102,23.468,ninth
0.26305,18.073,twelfth
0.31877,21.086,twelfth
0.70505,9.3657,tenth
1.5066,18.004,tenth
4.435,21.257,twelfth
9.0539,0.49705,eleventh
5.2441,21.123,ninth
9.9588,5.1065,tenth
4.8348,12.829,tenth
7.4407,2.358,tenth
7.6138,17.591,ninth
7.5366,10.296,tenth
0.76602,14.156,tenth
7.8402,21.825,eleventh
4.2008,2.8195,twelfth
8.853,3.5861,tenth
4.4842,2.2223,tenth
5.4345,5.8123,tenth
5.1352,17.427,ninth
8.8651,1.1201,ninth
8.7458,23.956,ninth
5.2882,16.868,twelfth
6.5877,17.674,ninth
6.7177,25.346,ninth
7.2409,15.567,tenth
5.4842,3.4954,eleventh
8.7344,12.558,tenth
4.712,4.8693,ninth
9.799,29.686,ninth
4.0268,13.146,ninth
8.4454,4.1364,eleventh
6.0512,2.0007,twelfth
7.1704,15.577,ninth
1.0067,27.59,twelfth
1.1543,4.2393,tenth
9.6983,19.694,ninth
3.081,15.417,tenth
2.8427,0.70064,twelfth
7.1922,1.8117,eleventh
2.9072,24.87,eleventh
6.7964,3.5828,ninth
9.63,22.748,twelfth
6.5467,20.471,twelfth
0.24148,26.03,eleventh
8.79,11.688,tenth
9.0841,1.6335,tenth
9.7015,18.327,ninth
3.1522,0.13136,ninth
0.11597,8.8982,tenth
9.1968,25.236,eleventh
8.068,6.4235,eleventh
5.8327,20.526,ninth
7.5514,15.798,twelfth
3.4382,18.839,twelfth
4.2535,8.4294,twelfth
7.5556,22.338,twelfth
8.8004,23.414,ninth
5.0564,29.527,ninth
0.58366,19.023,ninth
6.3606,18.916,twelfth
5.6014,25.462,ninth
9.1029,12.726,tenth
8.696,27.869,eleventh
4.7469,4.8343,twelfth
4.0723,4.199,twelfth
3.03,21.957,eleventh
0.75752,22.089,eleventh
4.2062,16.773,tenth
1.2996,28.324,ninth
2.612,11.755,eleventh
7.3134,18.11,tenth
5.6381,19.04,twelfth
8.7049,18.552,tenth
4.9354,18.324,ninth
1.1388,4.2129,eleventh
8.4485,0.027794,tenth
5.5482,29.724,ninth
8.6912,8.5249,eleventh
8.3535,28.996,twelfth
4.5939,20.405,ninth
1.9284,4.5398,eleventh
2.2907,9.385,eleventh
2.5524,28.107,eleventh
8.6629,28.696,ninth
2.9661,17.336,tenth
6.1998,1.4886,ninth
8.3538,29.031,ninth
8.931,3.9642,twelfth
2.2582,9.5119,tenth
6.6658,7.8762,tenth
4.4637,7.5673,twelfth
7.5981,21.651,ninth
5.8999,8.5614,tenth
2.5096,15.757,eleventh
9.3719,8.8369,tenth
3.9123,17.551,eleventh
4.8032,29.395,eleventh
9.4841,3.3439,ninth
2.614,5.3625,eleventh
6.2266,6.5958,ninth
4.8368,27.127,eleventh
0.21436,11.917,tenth
9.6639,13.335,twelfth
1.3975,17.751,twelfth
6.8943,3.0536,twelfth
0.68725,18.976,eleventh
5.5005,14.816,tenth
8.2258,10.073,eleventh
3.9496,29.593,twelfth
0.0063093,4.7921,tenth
1.9821,11.986,eleventh
8.6275,26.489,twelfth
1.0467,12.265,twelfth
0.5901,28.867,ninth
3.0644,17.338,twelfth
9.034,6.8142,ninth
8.8355,18.827,eleventh
7.976,16.773,twelfth
2.324,2.8498,tenth
9.3089,16.75,eleventh
1.2566,0.37833,ninth
8.4602,19.47,eleventh
0.99668,14.333,tenth
3.8521,26.485,eleventh
7.0712,18.595,tenth
7.5516,11.447,eleventh
1.3516,1.1271,twelfth
0.75281,27.362,eleventh
9.2629,8.4478,tenth
9.9404,10.759,twelfth
