study_hours,test_score,grade_level
4.3416,22.911,tenth
4.7091,29.337,tenth
3.3835,23.852,tenth
0.86228,24.843,twelfth
2.6021,0.71739,eleventh
7.571,22.69,tenth
7.9667,0.50673,eleventh
2.8166,13.087,ninth
1.6405,10.45,ninth
8.7387,14.693,twelfth
1.7544,28.47,tenth
6.2403,2.5095,eleventh
5.6417,3.7148,twelfth
3.4632,5.1153,twelfth
6.7582,19.299,tenth
9.1343,19.276,ninth
8.8454,16.915,tenth
0.71794,19.391,ninth
2.5747,18.626,tenth
8.83,29.796,tenth
4.14,3.397,eleventh
0.8126,29.403,tenth
0.024695,24.999,twelfth
6.4743,5.5392,eleventh
1.3996,9.131,ninth
9.5672,15.612,eleventh
9.5836,5.7942,eleventh
2.4721,14.223,tenth
4.4517,11.881,eleventh
2.4847,14.981,eleventh
7.8452,0.20923,twelfth
4.7774,8.7321,eleventh
9.7021,6.5717,twelfth
8.3098,26.623,twelfth
7.1272,11.182,eleventh
6.4769,12.783,eleventh
2.2231,26.123,ninth
5.0645,14.22,twelfth
3.3874,24.133,twelfth
7.7301,7.3751,eleventh
7.7391,3.9945,tenth
9.4818,26.841,twelfth
4.997,10.223,twelfth
4.4822,6.8856,twelfth
9.8569,29.034,ninth
5.8637,6.1907,eleventh
6.025,17.945,tenth
2.4351,20.902,ninth
7.9456,6.108,tenth
5.1995,11.61,eleventh
7.3823,21.436,ninth
5.8891,4.2853,eleventh
3.3224,11.208,tenth
4.6027,5.3609,ninth
1.4221,18.987,ninth
8.7599,23.616,tenth
8.9128,16.209,ninth
8.9547,11.504,twelfth
6.207,2.6918,eleventh
4.3794,19.392,twelfth
3.3586,9.3786,eleventh
2.6519,9.3126,eleventh
2.2738,25.282,twelfth
3.292,6.4171,eleventh
1.2975,14.821,tenth
3.3094,23.052,ninth
8.6946,2.4941,ninth
5.8279,23.918,twelfth
6.0193,4.4285,ninth
8.7517,5.8202,eleventh
9.2185,1.3172,eleventh
9.4384,13.586,eleventh
3.7944,26.109,ninth
2.3558,6.2429,twelfth
7.1707,2.5603,eleventh
8.3686,23.32,twelfth
9.4149,16.138,tenth
1.3324,20.454,twelfth
9.5171,12.721,eleventh
0.17495,10.259,tenth
2.2574,19.151,tenth
5.0195,27.378,tenth
0.59675,7.2278,tenth
8.9282,1.3803,tenth
0.081008,5.6187,eleventh
0.98357,15.316,eleventh
3.2583,26.305,ninth
8.631,22.541,ninth
0.0024559,4.6876,eleventh
4.0364,7.148,ninth
8.6945,20.36,twelfth
9.7034,24.147,ninth
9.6462,5.8744,twelfth
6.1832,27.852,ninth
7.7567,17.376,tenth
8.0731,9.297,twelfth
2.3827,10.657,eleventh
2.4926,10.251,eleventh
7.4248,2.442,eleventh
7.0328,9.173,twelfth
0.35208,14.46,ninth
1.0851,7.9229,twelfth
5.5667,28.045,twelfth
5.2021,10.853,eleventh
6.7079,13.338,ninth
1.0682,25.991,ninth
2.8093,0.79717,ninth
0.86762,9.8421,ninth
6.4868,18.322,tenth
4.7174,5.2563,eleventh
7.2033,13.759,eleventh
5.0394,24.809,ninth
5.1363,22.103,ninth
5.499,23.024,twelfth
2.7594,26.052,twelfth
5.3078,13.614,twelfth
3.4098,10.248,ninth
0.73569,2.6996,twelfth
3.0294,2.6275,eleventh
1.7892,2.0957,twelfth
6.0012,9.1962,ninth
8.2893,0.46539,twelfth
0.36156,15.369,tenth
1.6402,16.626,tenth
2.9393,10.007,ninth
7.4016,10.055,tenth
