study_hours,test_score,grade_level
6.4358,24.457,ninth
1.3569,27.707,eleventh
9.4112,0.4014,twelfth
5.2902,22.376,eleventh
8.2841,1.4048,eleventh
7.2174,24.867,eleventh
6.5389,25.239,ninth
6.8244,14.654,twelfth
1.1565,1.6357,eleventh
3.4741,3.741,eleventh
4.7316,7.5893,eleventh
7.9444,13.426,tenth
4.0537,14.092,twelfth
0.61556,7.368,eleventh
3.173,4.6648,tenth
4.5863,20.844,twelfth
7.0932,3.7481,tenth
0.22003,18.567,ninth
3.4301,9.1301,ninth
7.3425,27.281,twelfth
4.5614,17.927,eleventh
9.7904,19.459,tenth
7.1862,2.3779,twelfth
4.9854,13.436,tenth
6.3582,3.6401,ninth
6.344,13.688,twelfth
9.7522,0.85762,tenth
6.7823,5.4682,ninth
3.5117,21.04,eleventh
5.3037,17.269,ninth
1.1263,8.9463,ninth
0.21046,12.641,twelfth
1.648,6.3838,tenth
7.8536,7.1789,tenth
4.9076,1.9082,tenth
9.3196,2.8964,twelfth
9.2424,19.202,ninth
2.8547,4.2732,ninth
5.5132,4.8917,tenth
7.6271,24.589,twelfth
7.1762,16.385,tenth
7.5826,14.156,eleventh
6.9021,23.002,twelfth
0.90358,16.118,eleventh
8.3704,25.712,ninth
6.2282,22.197,ninth
9.7612,13.617,eleventh
7.842,9.0892,eleventh
2.5767,20.177,eleventh
0.1352,13.846,ninth
8.7992,20.276,ninth
2.4226,25.222,ninth
9.685,6.806,tenth
7.0317,6.2455,ninth
3.5429,0.035764,tenth
9.7291,23.764,eleventh
5.9528,13.28,tenth
1.1738,24.14,eleventh
5.9488,16.779,twelfth
2.7714,9.4986,ninth
4.2187,14.908,tenth
4.8564,8.1025,eleventh
4.1485,4.1194,ninth
9.7238,13.093,ninth
2.1107,11.147,eleventh
3.6441,1.6447,ninth
4.8516,8.5297,twelfth
2.9898,11.816,tenth
4.3742,11.641,ninth
8.3853,3.4858,twelfth
2.6066,28.918,twelfth
4.2947,13.742,ninth
1.2034,14.254,ninth
1.9926,2.0324,eleventh
5.3186,10.372,ninth
6.2616,0.18429,tenth
7.5167,8.1228,eleventh
0.7892,0.99515,tenth
0.89015,5.413,twelfth
0.59934,2.1098,twelfth
3.5029,24.333,twelfth
4.0949,2.3654,twelfth
4.1925,16.362,tenth
8.9035,12.021,tenth
6.9088,26.778,eleventh
5.0341,4.4325,ninth
1.0492,3.2044,tenth
4.007,7.4459,tenth
9.2652,15.285,ninth
3.8824,10.487,ninth
4.3399,24.023,eleventh
4.4621,22.646,twelfth
1.125,14.436,ninth
6.3058,8.0704,tenth
8.3714,13.794,ninth
3.0727,13.826,tenth
5.3738,17.044,ninth
3.4097,21.164,twelfth
7.5925,13.582,twelfth
0.72938,6.2731,tenth
5.9891,9.6385,tenth
0.9323,16.218,twelfth
8.1859,25.048,eleventh
3.7461,2.5462,eleventh
5.6538,2.2237,eleventh
7.6478,18.153,eleventh
7.2147,11.336,ninth
5.6994,9.6564,twelfth
5.5559,2.2019,eleventh
4.6841,4.0851,ninth
0.041514,22.298,eleventh
5.1956,28.638,ninth
7.969,25.072,twelfth
5.7518,24.905,eleventh
8.082,11.586,tenth
5.9815,18.943,twelfth
5.8676,8.6717,twelfth
7.6203,2.7665,ninth
6.166,16.355,tenth
8.8057,0.85376,twelfth
7.1937,23.736,eleventh
0.23936,12.716,tenth
9.5007,18.055,eleventh
1.5729,12.377,ninth
9.9322,14.716,tenth
2.7086,19.024,tenth
6.7822,5.9564,tenth
6.2905,8.5582,eleventh
3.9411,3.4673,eleventh
7.8903,23.515,ninth
5.6274,25.414,ninth
4.2384,8.5629,ninth
6.6112,2.3151,ninth
9.9881,24.758,twelfth
0.59993,14.465,tenth
8.9381,5.8773,eleventh
5.9894,20.69,twelfth
1.1465,29.884,eleventh
8.7284,17.679,twelfth
0.44651,14.715,ninth
2.0176,20.777,twelfth
5.6295,6.8563,ninth
2.6591,2.0986,tenth
8.5609,4.5192,twelfth
4.328,9.8403,ninth
0.63449,13.389,tenth
5.5435,5.2262,eleventh
0.84046,22.345,twelfth
3.6094,11.154,eleventh
3.9867,21.548,eleventh
4.7068,2.9043,ninth
0.1379,5.3927,eleventh
5.3727,7.5221,ninth
1.5764,11.645,eleventh
6.6017,3.0568,eleventh
9.1733,8.8327,ninth
4.9402,4.6082,ninth
3.2338,28.334,eleventh
2.4759,15.891,tenth
2.6132,27.377,twelfth
3.0484,12.608,tenth
5.7683,17.193,eleventh
6.1813,7.6096,ninth
0.7433,11.412,tenth
8.2386,16.926,eleventh
9.3645,25.052,ninth
6.3002,18.343,twelfth
9.0457,14.998,eleventh
7.641,18.559,twelfth
1.6802,1.275,twelfth
9.5514,21.589,ninth
5.6077,21.243,eleventh
8.6367,7.9812,tenth
7.8137,15.317,tenth
1.8644,8.6141,twelfth
2.5015,28.64,twelfth
1.116,4.6177,twelfth
0.69338,26.992,twelfth
7.4544,13.021,twelfth
6.2983,20.193,eleventh
4.7468,16.387,eleventh
3.0642,16.942,eleventh
5.5567,1.2061,tenth
6.5324,15.933,ninth
9.2482,1.4508,tenth
2.2192,27.134,ninth
8.8893,27.364,ninth
5.0877,24.517,ninth
6.3673,11.856,twelfth
2.199,12.968,ninth
6.7392,4.554,ninth
7.087,19.962,twelfth
2.9084,0.2876,tenth
3.768,28.504,twelfth
8.4211,17.057,tenth
1.7456,4.1626,eleventh
3.0888,5.8926,ninth
4.2086,3.2537,ninth
8.3657,3.2017,twelfth
8.6235,1.5332,eleventh
8.7235,13.597,tenth
3.2817,17.997,twelfth
6.5422,23.095,twelfth
3.7337,5.7199,ninth
4.3578,8.2187,ninth
3.2518,5.9068,tenth
3.841,14.824,tenth
3.4796,17.753,eleventh
4.4261,1.7116,twelfth
2.3953,25.7,twelfth
1.4937,15.951,ninth
1.4731,25.714,eleventh
0.08715,16.773,tenth
9.667,16.554,tenth
4.0984,26.922,twelfth
1.0432,14.191,ninth
8.2459,26.234,ninth
5.6721,19.318,ninth
6.3924,17.58,twelfth
2.8849,16.981,tenth
8.5373,2.6798,twelfth
5.7882,19.896,ninth
3.2982,26.092,ninth
0.39472,5.6928,eleventh
4.8481,14.847,twelfth
1.3842,7.3866,tenth
5.2005,11.762,tenth
8.9532,0.96292,tenth
8.6139,3.1063,tenth
8.3491,3.9696,tenth
9.1686,2.5424,twelfth
3.1116,0.45243,twelfth
9.3179,11.995,ninth
3.1354,14.742,eleventh
5.6811,19.369,eleventh
3.6091,17.485,twelfth
4.9082,27.944,twelfth
6.6511,27.601,eleventh
1.9002,9.0734,eleventh
3.693,24.345,eleventh
1.8045,19.556,twelfth
7.4436,5.4662,twelfth
2.84,27.356,ninth
0.71923,18.891,tenth
7.7966,8.0755,eleventh
0.33365,9.5149,twelfth
2.8103,7.7517,eleventh
9.0834,10.235,ninth
5.3106,16.072,eleventh
0.34566,15.242,twelfth
7.4706,29.002,twelfth
0.50658,14.14,tenth
3.7993,27.02,twelfth
5.2895,8.9117,tenth
9.4888,19.053,ninth
6.8732,23.047,ninth
8.6808,14.079,ninth
0.41376,4.2169,tenth
1.5844,5.3547,ninth
4.8857,29.085,twelfth
7.9252,4.6993,ninth
3.2773,19.972,ninth
8.2565,29.329,twelfth
1.2092,1.9839,twelfth
3.4956,18.878,eleventh
1.9928,8.9844,ninth
9.5232,2.1401,ninth
0.38444,19.368,tenth
1.3019,17.849,eleventh
3.4383,19.84,ninth
0.24952,27.665,twelfth
1.8147,9.7754,ninth
7.1373,2.5267,eleventh
0.18433,12.698,tenth
8.1337,9.2106,twelfth
1.3301,5.9519,twelfth
8.8594,8.2979,twelfth
7.3537,19.651,eleventh
0.3694,2.1985,twelfth
6.2074,6.1341,eleventh
0.88464,2.4269,ninth
8.6037,1.7208,tenth
8.6081,19.26,twelfth
4.4843,27.631,eleventh
1.3228,3.9397,twelfth
5.5488,5.2202,ninth
5.0937,14.076,tenth
5.69,16.063,eleventh
5.488,4.1379,eleventh
0.27029,10.136,ninth
5.892,25.754,twelfth
4.1768,20.66,twelfth
0.47068,9.9661,twelfth
4.127,1.3454,ninth
1.0793,4.1026,tenth
5.1988,10.033,twelfth
6.5208,13.189,twelfth
5.1556,16.113,tenth
0.091416,11.815,ninth
5.9307,1.438,ninth
6.4919,29.708,ninth
8.6951,7.9314,ninth
1.417,3.3309,tenth
0.74464,13.255,twelfth
6.0554,2.0383,eleventh
9.939,28.263,ninth
4.4078,20.108,eleventh
2.376,2.8149,ninth
4.2035,27.128,twelfth
7.203,29.497,eleventh
6.1776,7.8548,tenth
2.3381,8.5034,twelfth
9.9138,14.453,twelfth
6.8875,3.1327,ninth
3.3453,20.217,twelfth
9.9097,11.375,tenth
6.9186,1.5394,twelfth
9.4149,12.13,tenth
9.94,9.3789,ninth
5.9677,13.824,tenth
3.8269,1.4001,ninth
8.9169,7.8073,twelfth
2.7393,7.7946,tenth
3.7189,18.619,eleventh
0.96958,2.815,ninth
6.7392,4.5784,ninth
6.508,4.7024,ninth
7.9993,13.927,eleventh
1.9586,1.5343,twelfth
7.7508,4.1831,tenth
4.7396,2.6926,tenth
9.1851,18.159,ninth
3.6892,7.1971,ninth
3.6765,2.2387,ninth
9.7972,14.52,eleventh
3.6632,10.531,eleventh
5.9123,24.607,eleventh
3.4587,13.563,twelfth
3.9671,11.921,twelfth
2.8506,19.006,twelfth
1.8113,22.294,twelfth
7.0677,3.7692,ninth
8.8935,14.978,tenth
8.9667,6.167,eleventh
6.525,1.7527,tenth
5.7462,4.492,tenth
4.8885,21.001,twelfth
9.6612,2.3722,tenth
1.8477,14.879,tenth
8.6555,17.993,twelfth
9.1306,24.58,ninth
8.7576,3.3214,twelfth
7.9619,7.4798,ninth
5.4596,16.682,twelfth
3.3447,3.9008,tenth
0.41966,4.9068,tenth
3.962,14.346,ninth
7.3354,27.232,eleventh
3.8346,6.0363,tenth
9.0242,2.749,ninth
7.29,23.601,twelfth
1.4422,12.285,twelfth
7.038,17.743,tenth
9.1563,20.016,eleventh
3.9583,28.073,twelfth
2.1667,5.9352,ninth
8.0516,6.9034,eleventh
2.787,20.941,ninth
5.2204,5.4986,tenth
1.2091,4.9324,tenth
8.3173,23.958,eleventh
7.04,5.1291,ninth
4.4512,5.1179,twelfth
4.1019,15.099,ninth
0.69898,29.035,eleventh
6.4423,0.99481,ninth
1.9603,12.536,tenth
7.7505,17.652,ninth
0.42026,0.78234,twelfth
3.1263,17.661,eleventh
6.5411,2.3865,ninth
3.4076,5.6502,eleventh
7.3905,22.41,ninth
8.9374,21.784,eleventh
6.527,11.535,tenth
4.1173,8.2723,twelfth
5.6987,25.525,twelfth
3.1554,7.6631,twelfth
3.251,2.7088,twelfth
4.647,27.668,eleventh
1.4534,9.421,twelfth
4.238,14.093,tenth
8.4618,6.0799,eleventh
3.1449,17.644,tenth
9.8406,14.153,ninth
0.60739,23.44,ninth
7.6294,12.024,ninth
5.3899,12.262,ninth
4.9845,25.709,eleventh
7.8088,13.711,eleventh
0.92255,7.9953,eleventh
6.2465,0.72278,tenth
2.4742,3.5609,tenth
8.328,22.214,twelfth
1.6327,17.743,twelfth
3.1236,9.2045,tenth
9.2415,15.486,ninth
7.0516,18.456,eleventh
8.7305,20.296,twelfth
9.1566,8.9537,ninth
2.9421,10.12,tenth
8.3864,14.446,eleventh
7.4531,16.67,tenth
8.4994,24.983,ninth
1.059,8.4603,tenth
3.2252,12.711,eleventh
3.1772,25.837,ninth
1.0464,9.7819,eleventh
6.9005,29.702,ninth
3.1249,2.9534,tenth
0.69124,14.647,ninth
8.9088,7.6273,twelfth
2.7666,20.97,eleventh
6.5132,3.7293,twelfth
0.31946,2.5709,tenth
9.594,12.473,tenth
7.7491,4.5007,tenth
5.2592,6.1721,twelfth
7.9127,12.129,eleventh
5.0577,2.5598,tenth
6.3683,26.905,ninth
9.1226,17.207,ninth
8.1135,2.7482,ninth
1.6393,24.661,twelfth
2.5854,1.2668,eleventh
0.95161,5.0692,tenth
7.1499,18.715,ninth
1.8299,11.307,eleventh
8.8685,7.2941,tenth
4.1297,4.1908,eleventh
7.8135,27.618,twelfth
4.9103,6.1779,ninth
1.8914,3.0486,eleventh
0.8327,2.5213,eleventh
0.85788,3.2275,ninth
8.2847,23.736,ninth
9.0226,9.9685,eleventh
4.0716,1.8492,tenth
8.3436,18.478,eleventh
5.4246,8.0015,tenth
5.7043,15.743,twelfth
3.5836,17.011,eleventh
1.4227,22.934,ninth
7.4539,27.763,twelfth
6.6237,5.0799,eleventh
0.33706,6.1329,eleventh
1.4769,25.594,twelfth
7.9393,13.73,twelfth
2.5895,20.079,eleventh
1.784,3.0934,tenth
9.6901,24.561,eleventh
7.0702,2.2238,eleventh
9.2612,26.888,ninth
2.3239,0.71093,twelfth
8.9053,26.364,twelfth
8.4318,14.206,tenth
8.5636,9.1635,ninth
6.5162,5.4657,twelfth
5.2992,24.461,twelfth
6.3781,13.803,tenth
5.0398,6.0002,eleventh
1.9614,25.771,ninth
2.3791,19.453,tenth
0.50052,10.139,twelfth
4.4121,2.9431,tenth
9.0439,10.97,twelfth
4.7821,15.905,tenth
3.11,1.3953,tenth
5.015,6.8812,tenth
9.7577,26.223,twelfth
9.1234,12.765,ninth
9.2405,13.162,eleventh
1.1716,26.073,ninth
8.2273,7.2308,ninth
2.1141,15.009,ninth
9.6849,22.142,ninth
7.8139,16.712,tenth
3.8776,11.834,ninth
4.8864,0.01179,ninth
5.9224,0.75846,tenth
2.7429,21.959,eleventh
3.5442,8.199,twelfth
3.8912,24.021,eleventh
1.093,19.206,eleventh
1.6958,9.9985,tenth
5.8789,15.281,eleventh
5.0659,26.883,ninth
9.0653,18.974,tenth
0.68306,14.356,tenth
2.7249,24.092,ninth
7.2181,17.162,tenth
6.2284,13.959,ninth
2.1405,11.757,twelfth
0.34991,11.246,tenth
5.1716,20.297,eleventh
6.2299,23.425,eleventh
3.0897,18.14,tenth
2.6411,10.94,twelfth
3.2497,12.395,ninth
7.9357,20.722,eleventh
3.6125,6.1055,eleventh
1.5761,3.6496,tenth
9.896,4.1061,ninth
5.6655,2.686,ninth
2.2621,16.182,twelfth
9.4239,18.454,twelfth
5.662,28.417,ninth
6.7484,0.64047,eleventh
9.9606,14.799,twelfth
5.656,1.9373,twelfth
5.6777,6.8761,ninth
6.9314,14.493,eleventh
0.80375,1.0777,eleventh
7.4189,7.6174,eleventh
0.67089,27.573,eleventh
8.1105,20.691,eleventh
2.6264,7.7769,eleventh
0.10221,23.652,eleventh
3.7423,10.983,tenth
4.8777,28.857,ninth
8.0133,28.715,twelfth
8.0107,3.0285,eleventh
5.0911,11.994,ninth
4.6419,15.745,tenth
7.009,18.121,tenth
7.2688,12.982,eleventh
7.8072,26.061,twelfth
1.7726,22.839,ninth
0.67891,24.745,eleventh
7.513,14.031,eleventh
8.7089,1.8303,twelfth
2.3059,26.768,twelfth
6.0395,3.8998,twelfth
1.7981,20.331,twelfth
9.5849,25.104,twelfth
2.955,4.4882,tenth
7.8672,2.8138,eleventh
7.6289,8.0757,ninth
4.7991,10.977,tenth
6.5064,21.701,eleventh
7.1194,17.973,ninth
3.8607,18.917,twelfth
9.8878,18.202,tenth
5.4322,22.943,ninth
2.8868,20.122,ninth
2.5609,10.106,tenth
2.1059,25.08,ninth
2.619,29.214,eleventh
3.1139,7.2964,ninth
6.385,26.956,twelfth
7.5075,10.075,tenth
3.4753,14.468,tenth
9.6831,1.6275,twelfth
5.291,19.987,ninth
0.022587,7.4632,twelfth
6.4686,18.484,twelfth
8.2558,29.666,twelfth
6.6849,22.713,ninth
2.4256,13.458,twelfth
7.1359,24.171,twelfth
3.5269,13.191,tenth
7.1154,10.789,tenth
9.6531,3.4427,eleventh
0.54696,8.7924,tenth
8.3241,25.99,eleventh
1.3759,11.095,tenth
5.6848,11.153,twelfth
3.8019,16.19,eleventh
3.5261,8.8653,eleventh
7.1596,28.773,twelfth
6.7802,2.7284,tenth
0.12511,26.87,twelfth
3.5517,26.873,eleventh
6.3376,1.4028,eleventh
9.5151,22.938,twelfth
3.4305,3.641,tenth
2.0824,25.52,eleventh
6.6051,8.3822,ninth
2.5089,16.583,ninth
2.2074,6.206,tenth
4.5595,20.819,ninth
2.6821,27.746,eleventh
0.93976,7.8211,twelfth
0.48182,8.9095,tenth
2.6101,11.718,tenth
7.1251,8.1617,eleventh
8.4068,9.1126,eleventh
6.1884,0.90891,tenth
2.4376,28.028,eleventh
7.0135,23.937,twelfth
4.3789,14.763,twelfth
1.5267,28.5,eleventh
6.4254,4.6195,eleventh
1.9877,14.087,ninth
6.9053,4.7482,eleventh
8.4027,13.339,tenth
0.78703,29.044,eleventh
1.9554,7.5556,twelfth
1.3504,4.7372,eleventh
2.2048,16.766,twelfth
9.6571,27.996,ninth
3.6847,24.994,eleventh
1.2765,26.757,ninth
7.3907,6.0654,ninth
6.7405,24.335,ninth
0.53436,8.0606,twelfth
1.9842,3.6705,tenth
0.36373,23.699,twelfth
4.7366,6.0346,tenth
1.5502,12.279,eleventh
4.8768,26.377,eleventh
8.3394,11.551,ninth
1.2853,9.0863,tenth
8.4005,7.2542,eleventh
2.9181,19.186,twelfth
2.6279,8.7631,tenth
2.7946,20.346,eleventh
3.0226,8.5526,twelfth
3.4472,25.088,eleventh
9.2869,3.0717,tenth
6.2496,6.2791,tenth
1.0363,5.6285,eleventh
3.3172,16.23,tenth
4.3974,3.0418,tenth
4.9565,1.2974,tenth
9.5721,15.116,eleventh
7.8305,1.1894,eleventh
1.3496,28.69,twelfth
3.5519,22.275,eleventh
2.3451,0.23367,tenth
9.4032,16.195,eleventh
1.4534,0.51691,tenth
2.8615,13.546,tenth
7.508,10.531,ninth
2.1349,12.48,eleventh
4.8951,20.608,ninth
6.5369,12.489,eleventh
3.7571,25.351,eleventh
1.2882,11.151,twelfth
7.3821,27.004,ninth
4.783,13.81,tenth
5.175,26.134,twelfth
3.1141,4.2358,twelfth
6.0328,17.49,twelfth
3.1614,13.483,tenth
9.0445,6.7283,ninth
0.45311,9.2629,twelfth
2.5896,6.4905,twelfth
5.5135,0.55789,twelfth
5.8345,13.797,eleventh
3.9027,0.72578,twelfth
2.6736,11.975,ninth
1.4617,6.1272,tenth
5.7823,13.766,tenth
5.1169,19.561,ninth
7.8115,3.8451,eleventh
6.0925,12.381,twelfth
9.0935,7.603,tenth
2.9367,14.818,eleventh
4.2651,13.153,twelfth
1.4099,28.25,ninth
5.1115,10.093,twelfth
0.12378,27.618,twelfth
9.1529,3.7787,ninth
2.418,4.0292,eleventh
0.72818,15.255,eleventh
4.0013,10.761,ninth
5.4036,29.825,twelfth
7.4419,14.747,tenth
2.0564,28.686,eleventh
0.29033,7.3677,twelfth
4.1378,1.177,twelfth
8.0815,4.4966,ninth
1.5973,10.148,tenth
8.5913,19.751,eleventh
6.6425,11.673,twelfth
8.5839,9.8255,tenth
6.2094,12.602,twelfth
3.5954,14.739,tenth
4.9561,27.037,eleventh
