study_hours,test_score,grade_level
7.9733,17.625,eleventh
8.9036,8.2778,twelfth
3.1435,16.074,eleventh
3.449,19.302,ninth
7.8708,13.154,twelfth
2.3794,18.041,eleventh
5.7661,17.3,eleventh
4.3233,22.928,tenth
9.7643,25.278,twelfth
5.1191,13.708,tenth
4.6003,23.2,ninth
5.7418,5.4023,ninth
9.498,26.854,twelfth
8.1706,5.013,twelfth
8.9174,29.055,ninth
3.0506,24.074,twelfth
5.6894,9.7,twelfth
3.924,23.593,ninth
8.7921,18.98,eleventh
7.1691,13.035,twelfth
5.3944,18.859,twelfth
2.1972,17.714,eleventh
8.1901,25.809,tenth
9.3984,12.919,twelfth
3.7077,2.8544,ninth
8.7582,4.5114,twelfth
3.284,28.736,eleventh
6.8277,0.30736,twelfth
0.34722,22.28,tenth
1.0194,17.231,ninth
7.526,24.344,tenth
1.9547,10.759,tenth
1.2839,23.571,tenth
5.8524,8.6331,tenth
3.5236,0.73182,tenth
2.264,1.5557,twelfth
9.347,8.5492,ninth
7.1657,19.003,eleventh
9.4804,26.153,ninth
6.0263,22.106,tenth
8.2707,28.639,ninth
7.9137,17.141,eleventh
1.0042,27.445,ninth
0.91413,8.4311,twelfth
0.025323,21.534,ninth
5.4965,18.845,eleventh
2.7808,28.883,ninth
7.071,17.847,tenth
1.6796,18.336,eleventh
4.7691,1.8217,ninth
2.5407,11.036,ninth
2.1226,21.667,tenth
9.8559,23.859,ninth
7.4708,10.907,tenth
7.3541,17.689,twelfth
4.5257,17.536,eleventh
4.3348,14.934,eleventh
4.051,16.645,eleventh
7.4095,26.355,twelfth
0.21873,15.75,eleventh
9.6086,24.359,twelfth
7.136,29.974,tenth
4.9075,22.057,twelfth
9.2443,11.348,ninth
0.77727,18.297,twelfth
6.426,17.165,eleventh
9.9211,14.134,tenth
3.5642,15.601,eleventh
0.82819,28.097,tenth
1.4661,3.1711,tenth
7.2779,22.033,twelfth
8.8837,16.891,eleventh
1.9105,26.568,eleventh
3.9265,14.251,tenth
1.1131,20.551,twelfth
8.1687,18.905,eleventh
8.4963,18.169,eleventh
1.8291,29.378,tenth
4.783,29.782,ninth
3.9599,16.332,eleventh
8.2036,27.305,tenth
0.81365,22.781,ninth
1.2601,13.36,ninth
9.5876,26.044,twelfth
9.1394,16.509,ninth
3.0427,8.5616,tenth
0.99643,15.249,eleventh
8.0949,16.983,eleventh
2.8866,13.512,tenth
2.6694,3.0712,ninth
5.7065,13.073,twelfth
2.0128,11.699,twelfth
4.6832,15.572,eleventh
9.3941,21.433,ninth
1.5887,1.1442,twelfth
4.3558,14.471,eleventh
6.8856,15.364,eleventh
1.7885,22.58,tenth
0.81414,26.803,ninth
5.8328,0.56014,ninth
4.1221,25.311,twelfth
3.8897,2.7608,ninth
9.1939,18.115,eleventh
5.3874,5.4658,ninth
9.9392,14.917,twelfth
2.0588,16.059,ninth
3.842,17.113,eleventh
9.2757,17.464,eleventh
1.7229,4.6727,eleventh
4.1422,16.089,eleventh
7.1363,17.247,eleventh
7.6451,10.428,ninth
1.9725,29.143,twelfth
3.3071,16.365,eleventh
7.2017,24.478,ninth
4.3122,0.64545,eleventh
3.3266,2.236,eleventh
2.1493,24.904,tenth
8.7342,29.407,twelfth
1.9474,21.079,tenth
7.2333,16.41,tenth
4.1519,20.787,ninth
8.5129,11.497,tenth
1.0545,16.427,eleventh
8.891,18.935,tenth
9.6822,22.934,tenth
2.0273,23.644,eleventh
4.2038,18.253,eleventh
3.8201,13.072,ninth
5.6306,28.186,twelfth
2.3172,3.4133,ninth
7.9086,21.232,twelfth
2.9982,19.123,tenth
2.1511,20.963,tenth
2.0377,14.682,ninth
3.3656,19.232,twelfth
0.53385,7.1402,tenth
6.2361,13.409,ninth
4.4641,14.623,tenth
0.77463,16.429,twelfth
0.21054,15.457,eleventh
1.4678,21.458,eleventh
0.50875,28.48,ninth
9.1609,25.209,ninth
5.6674,28.262,twelfth
8.5593,22.378,tenth
8.0668,26.437,eleventh
2.2527,20.299,tenth
2.0486,3.6088,tenth
3.869,18.084,tenth
0.19138,23.039,tenth
7.481,0.62673,ninth
3.9644,16.426,eleventh
2.1279,9.4618,ninth
8.8992,19.7,eleventh
7.4527,19.023,tenth
9.0192,11.036,twelfth
7.1939,7.2148,tenth
9.0608,24.867,tenth
7.6316,21.366,ninth
9.3982,26.989,ninth
6.2236,17.02,eleventh
5.9954,26.457,tenth
1.7489,18.096,eleventh
1.4443,28.098,tenth
7.2842,3.0783,tenth
4.4709,17.064,eleventh
7.4404,4.3668,tenth
8.8412,16.609,twelfth
1.2796,7.641,tenth
5.1519,17.635,eleventh
6.4134,16.804,eleventh
8.22,20.717,twelfth
8.2338,9.0714,tenth
4.7572,6.3613,twelfth
6.3767,22.511,twelfth
4.9141,21.502,tenth
2.7218,14.009,eleventh
5.6887,11.525,tenth
0.093919,9.4031,ninth
7.5374,17.039,eleventh
0.6824,18.132,eleventh
8.3312,16.767,eleventh
8.4112,16.585,eleventh
7.9807,16.451,eleventh
3.909,13.858,eleventh
4.1922,23.685,ninth
5.787,14.972,tenth
3.1225,22.753,eleventh
9.3765,20.327,ninth
9.6067,25.635,twelfth
6.9525,18.286,eleventh
0.93028,18.021,twelfth
5.8327,18,eleventh
9.9262,26.124,tenth
1.5956,21.646,ninth
8.2055,22.342,eleventh
5.3421,22.435,tenth
5.7811,15.977,eleventh
4.2497,7.3209,tenth
2.7639,16.697,tenth
2.2177,3.2746,ninth
9.4207,16.031,tenth
0.56691,24.963,ninth
2.9497,22.223,twelfth
9.7025,16.285,ninth
4.2765,24.014,tenth
6.264,29.559,ninth
3.7458,18.033,ninth
2.6481,19.988,ninth
8.6144,8.7421,ninth
3.3115,28.292,ninth
9.3754,8.334,twelfth
1.5335,12.703,eleventh
0.74852,21.437,tenth
2.346,20.061,eleventh
4.5373,3.32,ninth
3.2698,6.2735,tenth
3.7025,18.146,eleventh
5.6379,18.554,twelfth
9.8229,7.1784,tenth
7.3815,16.869,eleventh
1.9202,23.265,tenth
5.0996,16.958,ninth
3.775,14.661,tenth
7.0098,1.7874,tenth
3.2296,7.92,tenth
5.546,18.761,ninth
0.15082,22.69,tenth
9.8187,12.968,ninth
2.6025,0.41611,tenth
7.1734,5.5356,twelfth
0.16833,23.534,eleventh
9.673,17.176,eleventh
8.2511,6.6443,ninth
9.4721,1.0338,twelfth
1.2083,19.805,tenth
1.7531,16.683,eleventh
0.72197,9.634,tenth
8.0469,29.832,tenth
1.786,11.338,tenth
3.0782,5.1486,tenth
1.0647,26.107,ninth
4.9853,28.418,ninth
9.0553,20.914,tenth
9.0453,26.009,ninth
0.43334,16.347,eleventh
3.7179,21.598,tenth
1.5196,25.948,ninth
6.2972,16.107,eleventh
7.765,18.376,ninth
0.83778,15.431,tenth
9.0357,3.4404,ninth
8.1084,8.2383,ninth
9.4699,3.7572,tenth
6.7269,21.335,ninth
4.3505,15.189,tenth
3.0952,27.94,tenth
3.5951,10.75,twelfth
1.226,25.2,eleventh
7.825,23.173,tenth
1.2197,4.2201,ninth
2.4444,11.444,ninth
2.9061,14.655,eleventh
3.8616,19.814,tenth
7.7705,17.918,eleventh
1.8195,18.367,ninth
9.0739,11.017,ninth
6.1623,16.569,eleventh
8.6861,19.815,tenth
4.1101,24.584,tenth
2.0407,18.427,eleventh
0.41571,12.562,ninth
4.48,22.521,twelfth
6.4516,5.5535,ninth
4.1607,6.1433,ninth
9.949,28.745,tenth
3.1107,23.444,tenth
7.4072,15.672,eleventh
7.0657,21.503,ninth
2.3129,29.37,twelfth
1.1701,17.583,twelfth
1.4561,19.293,eleventh
9.3121,8.9198,ninth
0.2674,16.466,tenth
5.1036,26.901,ninth
4.4638,7.3966,twelfth
4.2226,20.275,ninth
3.754,24.912,twelfth
8.9634,10.599,ninth
2.2047,5.1121,ninth
0.37686,16.021,eleventh
4.3918,4.4281,twelfth
0.6606,23.254,tenth
7.6317,16.888,eleventh
2.6468,0.33635,ninth
4.27,12.15,ninth
4.042,20.799,tenth
3.1615,5.8158,twelfth
1.103,0.30404,ninth
9.8795,11.895,tenth
7.5201,27.506,twelfth
2.779,17.764,eleventh
8.0246,15.409,twelfth
0.37455,1.03,twelfth
4.697,0.44255,ninth
7.1028,5.7579,twelfth
7.9285,10.279,tenth
7.0519,16.124,eleventh
4.5301,8.6074,tenth
9.7985,7.3632,tenth
6.5632,16.113,twelfth
8.8379,17.923,eleventh
3.7036,17.782,eleventh
2.1754,19.669,ninth
3.0048,25.233,tenth
9.7715,12.898,tenth
4.5977,14.088,ninth
4.7152,3.4816,tenth
5.4423,13.48,tenth
7.5233,24.812,twelfth
2.2639,18.248,tenth
0.62259,7.0674,twelfth
4.0503,16.793,eleventh
6.5442,0.31208,tenth
9.4392,29.677,ninth
8.3361,19.079,eleventh
5.4647,27.318,tenth
6.3003,11.333,eleventh
7.4958,29.336,ninth
8.7086,19.358,ninth
8.8557,12.504,tenth
6.6911,11.431,twelfth
1.2497,12.269,twelfth
7.0403,16.203,eleventh
7.5394,25.785,twelfth
7.4723,6.3654,twelfth
9.8505,15.876,eleventh
6.713,15.962,eleventh
9.8475,4.7592,ninth
5.6274,8.1237,ninth
6.9164,16.416,ninth
8.8483,1.5146,ninth
4.7854,23.097,tenth
6.2011,15.768,ninth
5.8999,19.294,tenth
0.46127,11.224,twelfth
6.4155,29.643,ninth
1.8168,1.3154,twelfth
5.7316,28.188,ninth
4.216,3.1511,ninth
8.6861,1.4744,tenth
7.3881,15.14,eleventh
0.32298,2.3749,twelfth
6.6574,2.8655,eleventh
7.5195,27.492,twelfth
3.7874,4.2024,eleventh
6.7874,21.256,tenth
0.14159,17.301,ninth
5.9876,4.2149,twelfth
3.9613,22.629,twelfth
1.7832,17.114,eleventh
0.10041,11.358,twelfth
8.282,0.23891,twelfth
4.4934,4.9021,tenth
2.3006,22.988,eleventh
7.8837,29.123,ninth
9.8611,6.5017,tenth
8.0194,7.3259,eleventh
1.0412,17.23,twelfth
0.73764,6.0777,ninth
3.5802,14.324,eleventh
0.50084,4.6465,ninth
1.9918,16.814,eleventh
3.6309,14.719,ninth
4.7687,10.152,tenth
6.5872,4.1688,ninth
4.3062,15.04,eleventh
5.9216,25.051,eleventh
