study_hours,test_score,grade_level
5.17593,7.77137,tenth
4.44865,8.3772,tenth
8.23185,7.83362,tenth
6.25921,14.7254,tenth
5.44316,9.48208,tenth
2.00201,10.7258,tenth
6.04651,7.48614,tenth
2.01693,19.0893,tenth
3.83195,8.57241,tenth
2.22845,22.428,tenth
6.75961,17.4055,tenth
2.75158,15.3225,tenth
4.28284,12.3198,tenth
8.43932,9.16262,tenth
2.73561,10.8268,tenth
5.23939,17.9855,tenth
4.50899,10.9402,tenth
1.19952,18.5457,tenth
7.59025,9.42017,tenth
1.61963,19.0896,tenth
4.9626,14.6092,tenth
5.6756,8.47764,tenth
6.23452,14.616,tenth
6.73121,17.2863,tenth
3.1395,18.562,tenth
1.13232,28.5069,tenth
7.01841,9.00085,tenth
5.46917,9.8973,tenth
7.94797,8.36339,tenth
7.82645,7.29351,tenth
8.00744,7.62155,tenth
5.05203,7.99432,tenth
3.80243,7.86707,tenth
7.58036,7.88961,tenth
4.77318,7.98991,tenth
2.5634,22.085,tenth
8.10354,9.33829,tenth
8.33112,7.13284,tenth
4.89706,13.683,tenth
1.67452,20.5405,tenth
4.24957,19.4979,tenth
7.67919,7.0201,tenth
8.48964,9.36732,tenth
2.72865,23.0231,tenth
1.60253,23.1384,tenth
8.28814,9.35545,tenth
4.26259,14.4761,tenth
5.51953,18.3169,tenth
9.03654,9.39122,tenth
1.59916,16.252,tenth
6.39862,8.20662,tenth
1.66137,10.2805,tenth
4.14762,9.96713,tenth
7.68147,7.45852,tenth
4.62615,9.31748,tenth
9.27675,8.88417,tenth
5.66224,11.7202,tenth
3.69959,17.2637,tenth
2.86592,23.0423,tenth
3.94179,8.02197,tenth
4.1234,12.4949,tenth
1.61689,20.7411,tenth
4.09899,20.1961,tenth
4.87997,16.7946,tenth
7.01259,7.17995,tenth
6.46802,13.4892,tenth
6.89732,7.63151,tenth
1.119,26.0506,tenth
2.84576,25.0513,tenth
6.5089,9.27528,tenth
5.04291,17.0428,tenth
1.09384,10.1983,tenth
7.68708,7.15138,tenth
7.42568,7.85253,tenth
5.57446,14.608,tenth
1.59832,26.8724,tenth
7.37375,10.4926,tenth
5.86564,7.79152,tenth
7.50117,9.42852,tenth
7.25191,16.3919,tenth
7.67477,8.36487,tenth
5.32357,21.5755,tenth
2.20768,9.17645,tenth
6.58705,15.002,tenth
6.16891,7.92008,tenth
7.17359,7.29237,tenth
2.45152,16.9914,tenth
2.65855,19.8919,tenth
8.39588,7.77298,tenth
7.23732,7.32085,tenth
8.54289,9.07973,tenth
7.3094,14.9918,tenth
5.97653,8.46764,tenth
6.4466,9.1768,tenth
8.38531,8.68945,tenth
5.82516,9.33395,tenth
6.26723,16.9297,tenth
2.34093,23.7637,tenth
4.95985,11.6431,tenth
6.96028,8.28252,tenth
3.28528,20.6113,tenth
2.7186,18.9822,tenth
3.63907,21.0482,tenth
3.04238,16.9675,tenth
2.82303,22.248,tenth
4.55502,17.5623,tenth
8.53967,8.57626,tenth
5.23324,19.8469,tenth
2.60034,19.4479,tenth
1.68502,21.5589,tenth
6.79329,8.43398,tenth
4.20809,14.8614,tenth
7.83011,7.5766,tenth
6.49096,8.22411,tenth
7.61899,9.04879,tenth
3.29355,19.4928,tenth
6.76196,12.974,tenth
3.22851,15.4028,tenth
8.79731,8.58952,tenth
6.30009,11.9985,tenth
3.72722,8.31211,tenth
3.27347,14.5517,tenth
2.62514,11.2321,tenth
6.78079,8.94699,tenth
2.8544,11.8535,tenth
5.96125,8.91291,tenth
3.23324,7.55558,tenth
6.51124,8.16013,tenth
7.77325,8.60237,tenth
7.46871,7.5752,tenth
7.32702,8.44997,tenth
2.59871,22.23,tenth
1.77918,10.3988,tenth
6.81633,8.19993,tenth
4.08886,8.66455,tenth
4.61686,9.3937,tenth
1.30698,21.4872,tenth
3.19151,17.7527,tenth
1.32783,29.5103,tenth
8.30328,7.18964,tenth
3.05802,26.0864,tenth
5.64803,7.32803,tenth
1.37158,11.9276,tenth
6.55149,7.29562,tenth
3.71498,8.77133,tenth
8.45783,8.02826,tenth
8.37698,9.24513,tenth
3.73365,7.49203,tenth
8.48293,13.2205,tenth
9.2683,8.51177,tenth
7.85968,8.99322,tenth
8.02019,9.04445,tenth
3.10432,11.8237,tenth
5.80779,8.80031,tenth
1.60486,11.5424,tenth
1.83307,19.5771,tenth
9.29086,9.16488,tenth
3.74477,11.416,tenth
7.22252,15.6355,tenth
7.70499,7.95894,tenth
8.12869,12.2683,tenth
9.28043,7.85612,tenth
3.04235,12.7627,tenth
1.38289,19.1414,tenth
4.44233,7.32099,tenth
2.12317,10.4123,tenth
1.23501,23.2278,tenth
4.02352,16.3076,tenth
7.51584,7.25259,tenth
5.72099,8.32749,tenth
3.63042,14.2416,tenth
6.44832,9.06286,tenth
2.96415,13.1692,tenth
1.16865,15.9357,tenth
7.35592,8.78539,tenth
6.19588,19.1471,tenth
7.339,9.05242,tenth
1.37124,23.8111,tenth
7.95624,8.71284,tenth
6.16109,7.59646,tenth
5.69801,7.38786,tenth
6.20307,7.89446,tenth
8.18157,7.98618,tenth
5.89223,16.834,tenth
5.84284,12.8241,tenth
9.2231,9.3045,tenth
7.29302,8.7698,tenth
4.69892,19.9604,tenth
6.88603,7.26547,tenth
4.26115,8.46024,tenth
2.93822,14.8848,tenth
5.97403,15.3796,tenth
8.7075,13.5256,tenth
8.7154,8.88411,tenth
3.87072,19.3899,tenth
5.40334,17.8569,tenth
2.796,9.5583,tenth
9.26396,7.82596,tenth
9.14422,7.20904,tenth
6.40845,17.9471,tenth
7.68642,8.81306,tenth
6.94958,14.5432,tenth
5.94356,7.87448,tenth
1.49012,24.0282,tenth
4.80181,11.1176,tenth
6.61699,8.16571,tenth
6.63964,13.463,tenth
4.12826,18.8859,tenth
8.81896,8.0017,tenth
2.4307,9.91768,tenth
5.17797,14.9516,tenth
6.74979,8.7665,tenth
6.80137,7.22135,tenth
6.40127,10.8581,tenth
3.32113,14.3666,tenth
2.3387,17.9524,tenth
6.29651,19.0003,tenth
5.99424,8.73345,tenth
2.52969,21.0987,tenth
6.8674,8.33931,tenth
4.80517,8.89241,tenth
6.55902,8.44477,tenth
7.95828,13.0984,tenth
2.45026,27.0952,tenth
1.20795,27.1514,tenth
7.4776,15.6626,tenth
6.08,7.77353,tenth
6.82203,8.79378,tenth
7.96478,8.46324,tenth
7.67319,7.14902,tenth
8.97759,9.17575,tenth
5.47146,8.75618,tenth
5.08009,14.8885,tenth
4.36557,15.7019,tenth
2.31795,9.09381,tenth
5.77401,12.4349,tenth
3.33535,17.1306,tenth
8.65079,8.36407,tenth
5.86132,9.10047,tenth
5.94093,14.7012,tenth
3.97813,9.13264,tenth
1.47891,17.4887,tenth
1.31189,24.5435,tenth
4.54251,13.8448,tenth
1.74766,14.1552,tenth
6.05649,11.6667,tenth
8.31803,8.13452,tenth
8.33405,10.9423,tenth
6.48712,13.7855,tenth
2.79266,19.9637,tenth
8.16972,8.27746,tenth
8.36027,8.06792,tenth
2.67239,13.9718,tenth
7.13377,8.14472,tenth
3.41379,16.3492,tenth
7.67178,9.16094,tenth
9.27721,8.91697,tenth
1.29771,12.5072,tenth
8.45327,7.40848,tenth
6.1867,7.02023,tenth
9.08041,8.5115,tenth
4.88633,9.39067,tenth
8.04095,8.47786,tenth
1.56475,28.6397,tenth
3.81605,8.76607,tenth
1.60289,18.6215,tenth
9.09658,8.91179,tenth
7.79003,9.40815,tenth
8.08352,8.87346,tenth
8.78821,7.91872,tenth
1.7521,18.3828,tenth
4.23118,17.9999,tenth
1.63604,14.2952,tenth
2.78904,9.14257,tenth
2.94227,23.4959,tenth
4.92013,11.4047,tenth
3.26564,22.5767,tenth
1.88307,18.0654,tenth
2.4318,25.0117,tenth
2.26502,15.5799,tenth
9.07788,9.28858,tenth
7.31416,15.7025,tenth
9.03403,7.96782,tenth
4.67786,8.77089,tenth
3.34654,12.0482,tenth
7.63592,8.25996,tenth
3.74159,10.4938,tenth
3.51991,11.3472,tenth
2.96817,15.4699,tenth
2.11985,17.3731,tenth
3.16582,15.1327,tenth
3.98139,15.8079,tenth
6.61045,8.4209,tenth
1.56616,13.0891,tenth
2.78668,12.5119,tenth
7.72445,8.74543,tenth
2.26211,12.5986,tenth
3.87682,11.3317,tenth
8.18344,8.89287,tenth
2.32813,23.8927,tenth
1.73258,11.2225,tenth
5.04744,15.5834,tenth
3.54496,16.0721,tenth
5.69812,15.1208,tenth
7.68139,13.0671,tenth
2.18148,9.81367,tenth
5.84077,7.73906,tenth
5.22045,20.448,tenth
2.23865,16.866,tenth
6.19799,10.1336,tenth
3.30753,20.1886,tenth
5.07463,15.5981,tenth
1.72875,28.6116,tenth
4.84157,21.8191,tenth
3.57832,17.858,tenth
7.83464,7.45469,tenth
1.52007,24.7481,tenth
4.50351,7.78529,tenth
4.83206,9.13401,tenth
7.0313,17.1221,tenth
5.78787,7.086,tenth
6.5545,8.27719,tenth
7.46066,7.90008,tenth
8.16317,10.3567,tenth
3.63947,16.1714,tenth
5.48869,14.7649,tenth
7.98089,8.41587,tenth
9.21297,8.09945,tenth
8.38853,9.85657,tenth
4.1146,12.2809,tenth
2.66012,17.2333,tenth
5.08749,7.41842,tenth
7.16854,17.0435,tenth
5.11369,15.1715,tenth
5.03624,19.3711,tenth
7.9654,7.2419,tenth
4.03158,17.6954,tenth
8.14331,11.3738,tenth
4.40614,15.4939,tenth
3.75792,23.6163,tenth
4.79542,9.69799,tenth
7.34019,8.28223,tenth
2.08952,21.582,tenth
2.67046,19.4783,tenth
8.89942,7.95901,tenth
2.49781,11.6704,tenth
5.73375,11.7185,tenth
5.82934,8.33904,tenth
5.0894,11.1557,tenth
6.36915,10.6594,tenth
2.94607,20.3698,tenth
5.60946,8.08338,tenth
4.12043,13.4248,tenth
6.50875,7.76803,tenth
2.21509,11.8671,tenth
5.75974,16.9174,tenth
2.57848,22.2281,tenth
3.34881,12.0156,tenth
2.85436,20.2357,tenth
2.55841,23.0318,tenth
7.86212,10.2671,tenth
3.40709,10.4435,tenth
8.69877,12.0681,tenth
9.05189,9.18137,tenth
5.7629,8.45221,tenth
2.22976,10.6685,tenth
4.14002,14.5986,tenth
7.63129,7.54126,tenth
4.08097,8.23629,tenth
1.76789,17.208,tenth
5.64348,15.6298,tenth
8.02225,11.2239,tenth
7.61639,8.67351,tenth
2.49477,23.009,tenth
6.60031,14.6195,tenth
2.86916,22.0075,tenth
2.85021,10.9308,tenth
8.26109,7.41512,tenth
3.10977,23.7311,tenth
3.22179,20.6365,tenth
1.05539,18.353,tenth
8.23302,7.62846,tenth
7.58891,10.5725,tenth
6.22546,11.0715,tenth
7.23969,9.22819,tenth
2.3044,15.5969,tenth
4.83117,17.9296,tenth
3.94756,20.3224,tenth
1.82366,12.785,tenth
5.06058,21.3269,tenth
8.6461,8.34817,tenth
1.38049,21.9464,tenth
3.45455,20.9775,tenth
2.76221,21.9142,tenth
3.01471,24.7969,tenth
8.54459,9.11821,tenth
4.91157,18.5652,tenth
4.89697,7.40466,tenth
7.32475,9.55214,tenth
2.32456,24.709,tenth
5.06994,13.0429,tenth
4.59738,7.88473,tenth
5.97451,17.2146,tenth
9.29635,8.24584,tenth
7.39795,8.16202,tenth
4.33239,17.4839,tenth
7.87731,7.13851,tenth
2.45834,23.7337,tenth
1.30133,19.8246,tenth
2.7367,12.1562,tenth
3.8584,21.7759,tenth
5.26229,11.3305,tenth
6.12482,8.13063,tenth
8.5625,8.01545,tenth
5.2563,10.616,tenth
5.18552,14.0869,tenth
1.4645,18.5466,tenth
1.33802,26.8748,tenth
5.59707,15.527,tenth
4.66497,18.7446,tenth
7.97324,7.96139,tenth
2.37561,24.2703,tenth
1.25602,24.379,tenth
4.75457,15.579,tenth
3.0092,15.082,tenth
1.45932,25.259,tenth
7.02794,13.5565,tenth
1.97064,11.8349,tenth
6.06864,7.47456,tenth
3.36866,22.3369,tenth
2.48134,10.4973,tenth
4.18295,21.5686,tenth
7.66193,8.69967,tenth
4.28477,15.8412,tenth
7.24385,8.64714,tenth
2.08526,16.2042,tenth
7.42536,14.1675,tenth
3.0047,13.902,tenth
6.63849,13.8174,tenth
5.7177,7.51068,tenth
8.71544,9.25939,tenth
4.24541,7.3156,tenth
1.59586,20.1797,tenth
1.20803,30.451,tenth
7.87158,7.86665,tenth
5.37907,9.88692,tenth
7.44576,8.13247,tenth
2.98401,15.6543,tenth
3.89694,12.7842,tenth
1.29836,27.3321,tenth
8.98231,8.15782,tenth
6.55991,8.88657,tenth
8.74894,8.13094,tenth
3.24035,24.9001,tenth
6.09457,7.18193,tenth
6.64762,8.73904,tenth
3.66979,18.5269,tenth
8.0469,8.82286,tenth
8.86408,9.13741,tenth
8.35005,8.2917,tenth
7.1473,14.59,tenth
3.33908,11.9025,tenth
3.37333,20.1849,tenth
8.99772,8.44493,tenth
1.13485,18.7421,tenth
6.95741,7.74272,tenth
6.87653,7.4915,tenth
6.18719,13.123,tenth
9.2184,7.62307,tenth
3.62301,9.53764,tenth
3.85477,18.1397,tenth
1.70125,27.6875,tenth
4.70308,11.7314,tenth
3.20365,23.302,tenth
3.88294,13.2046,tenth
7.93522,7.65619,tenth
8.76775,8.10209,tenth
2.5823,15.8663,tenth
4.1232,8.5039,tenth
8.7112,9.23617,tenth
1.55992,26.0927,tenth
1.81197,26.2535,tenth
2.39303,22.6585,tenth
5.96051,8.30967,tenth
2.2914,10.4574,tenth
9.03663,7.55798,tenth
4.73539,18.1069,tenth
5.18752,20.0016,tenth
3.08493,13.2559,tenth
4.93542,7.72668,tenth
6.51079,9.57228,tenth
7.24721,7.99555,tenth
7.26941,8.54103,tenth
5.8176,9.0848,tenth
8.51097,9.08632,tenth
7.79361,8.12328,tenth
7.29565,8.01477,tenth
1.50875,25.2983,tenth
1.10674,16.8421,tenth
2.80269,9.09924,tenth
6.52407,8.40758,tenth
4.44238,7.67138,tenth
4.36985,12.3741,tenth
8.34784,12.2602,tenth
8.43839,7.2999,tenth
8.5507,7.17566,tenth
3.63949,16.3707,tenth
6.75121,8.24583,tenth
3.29097,22.1183,tenth
2.62253,24.7096,tenth
2.57322,8.70968,tenth
3.87239,20.395,tenth
4.59715,13.1981,tenth
7.90533,17.228,tenth
2.0391,17.9618,tenth
7.11314,15.2062,tenth
5.4345,16.1114,tenth
3.42555,10.1291,tenth
5.11576,14.3987,tenth
3.52452,23.9196,tenth
5.96768,15.8274,tenth
4.62921,7.69287,tenth
2.40635,22.4175,tenth
2.01181,15.7326,tenth
5.56024,7.32883,tenth
8.49491,7.88686,tenth
3.88765,8.80694,tenth
7.09725,13.3883,tenth
6.48396,8.88229,tenth
8.73533,7.96984,tenth
7.82309,8.75315,tenth
5.72449,8.51291,tenth
6.4705,9.0637,tenth
8.46169,7.76311,tenth
4.34603,9.13792,tenth
3.74606,10.6129,tenth
1.13919,22.639,tenth
7.86905,8.03027,tenth
7.65809,8.03404,tenth
1.91175,16.0117,tenth
5.80907,18.9481,tenth
4.87785,18.9043,tenth
2.02935,17.292,tenth
9.13969,8.0442,tenth
2.82124,8.90252,tenth
1.60468,26.611,tenth
5.95749,7.34366,tenth
7.14565,9.34412,tenth
1.31766,16.482,tenth
6.48442,7.4358,tenth
5.44141,7.89722,tenth
1.90194,24.6704,tenth
2.47332,10.6705,tenth
5.73579,12.7669,tenth
3.49495,9.30698,tenth
8.7911,7.848,tenth
7.80461,13.584,tenth
9.16443,7.29027,tenth
3.19228,20.717,tenth
9.05022,7.46715,tenth
4.60768,7.22228,tenth
3.91703,23.4363,tenth
1.46538,16.0318,tenth
1.48531,26.1695,tenth
6.75909,7.78668,tenth
4.82791,18.3473,tenth
2.9188,9.10705,tenth
6.11526,9.91409,tenth
3.13608,20.3685,tenth
5.81546,18.94,tenth
4.01347,22.1914,tenth
7.84431,12.1577,tenth
7.82074,13.1124,tenth
4.98814,9.09598,tenth
3.94426,13.4666,tenth
4.04112,11.8965,tenth
7.69714,7.89393,tenth
3.75748,13.1067,tenth
2.77474,19.0475,tenth
1.74868,13.775,tenth
4.90022,15.8734,tenth
5.02759,7.40202,tenth
7.9875,8.59218,tenth
2.87522,13.0734,tenth
4.19318,19.5308,tenth
7.71935,9.97297,tenth
7.84489,10.5056,tenth
4.22304,7.70413,tenth
4.83777,11.9558,tenth
3.55211,7.85503,tenth
8.74358,9.39225,tenth
2.02881,17.6758,tenth
8.75343,7.6497,tenth
6.6919,7.75742,tenth
5.43547,18.4843,tenth
1.31944,28.4183,tenth
4.97367,7.94313,tenth
4.41392,9.33581,tenth
2.38006,12.7444,tenth
6.46538,7.63951,tenth
9.06199,11.3813,tenth
5.68806,7.52761,tenth
6.94671,14.6029,tenth
1.61472,12.1821,tenth
4.49575,22.111,tenth
2.00996,15.2713,tenth
6.10557,13.682,tenth
8.79248,8.28557,tenth
6.50967,12.5108,tenth
1.68363,13.5663,tenth
3.976,7.76129,tenth
5.59297,18.285,tenth
4.37646,20.4182,tenth
7.92756,13.1228,tenth
7.77104,7.66641,tenth
6.09761,16.873,tenth
4.13103,9.24576,tenth
3.15653,14.0964,tenth
1.92346,14.0169,tenth
3.97791,17.6561,tenth
4.45867,11.5765,tenth
6.62554,9.35787,tenth
6.47982,9.49622,tenth
1.62839,25.4964,tenth
4.31089,10.1439,tenth
2.54968,10.6055,tenth
2.3437,13.7531,tenth
7.87524,8.97751,tenth
1.3958,16.4619,tenth
4.50826,14.6553,tenth
2.43768,20.3641,tenth
8.30447,8.52475,tenth
5.64558,7.83771,tenth
2.95889,23.4063,tenth
5.19503,8.03995,tenth
7.08476,8.51892,tenth
8.95447,7.65645,tenth
2.86868,7.26278,tenth
8.361,7.67246,tenth
8.75801,11.2387,tenth
8.61047,9.15093,tenth
6.29217,11.498,tenth
6.24602,9.20519,tenth
4.37649,16.5963,tenth
7.25728,8.07503,tenth
5.43318,8.6169,tenth
6.63886,8.07438,tenth
4.58478,8.21792,tenth
7.08485,7.49746,tenth
7.85189,8.11165,tenth
2.2581,11.6755,tenth
7.92167,8.55982,tenth
5.50745,7.99872,tenth
8.01849,11.4741,tenth
4.60824,7.93533,tenth
4.17708,11.3475,tenth
8.59925,7.12228,tenth
3.12215,13.7042,tenth
8.01475,13.8817,tenth
5.04317,8.95379,tenth
5.29129,18.2567,tenth
3.59486,9.10238,tenth
5.7776,14.5181,tenth
3.73299,13.8713,tenth
1.37397,26.1269,tenth
3.29399,17.6587,tenth
1.10263,23.02,tenth
9.12143,9.14769,tenth
9.01741,9.33038,tenth
4.31003,18.8871,tenth
7.05906,8.75994,tenth
3.9029,11.3082,tenth
6.58652,13.766,tenth
7.6948,8.37125,tenth
8.86074,13.48,tenth
4.35175,16.8296,tenth
7.51221,9.20749,tenth
3.24391,22.534,tenth
9.22024,7.73397,tenth
1.2626,15.7427,tenth
6.02911,8.29233,tenth
6.49092,9.3984,tenth
6.72638,12.7303,tenth
2.0432,26.4683,tenth
8.79287,8.46464,tenth
2.54476,15.6547,tenth
6.18772,19.0066,tenth
2.88708,14.5384,tenth
3.58454,16.1155,tenth
5.55828,8.67303,tenth
4.49185,21.3678,tenth
2.37186,19.9008,tenth
2.46023,20.1487,tenth
4.49969,18.9975,tenth
7.29758,8.67589,tenth
8.45821,9.04717,tenth
1.74405,27.1792,tenth
4.29311,10.4783,tenth
1.87703,23.3188,tenth
1.18689,28.53,tenth
6.50918,11.9296,tenth
6.02021,14.1352,tenth
2.39491,24.7571,tenth
2.97896,23.4393,tenth
1.24559,15.8704,tenth
7.93831,7.14205,tenth
9.0912,7.62216,tenth
2.16754,22.0646,tenth
2.95967,12.59,tenth
8.21438,12.7088,tenth
8.69333,8.63742,tenth
4.51193,15.8508,tenth
1.46764,15.6622,tenth
1.37498,27.392,tenth
5.78509,12.3363,tenth
4.29138,9.53962,tenth
1.28638,16.6955,tenth
5.86183,14.6066,tenth
1.14325,19.7124,tenth
7.54582,9.16093,tenth
3.57807,22.8707,tenth
1.38213,22.3269,tenth
5.90391,18.347,tenth
4.3309,10.308,tenth
9.08385,8.68257,tenth
5.53964,18.124,tenth
3.32072,16.4729,tenth
6.90287,11.1346,tenth
3.28981,15.1445,tenth
8.51001,8.06276,tenth
4.14146,7.94435,tenth
5.58642,8.80252,tenth
1.46723,10.1771,tenth
4.5655,8.81002,tenth
7.917,12.8005,tenth
7.6966,8.50409,tenth
2.90063,18.8842,tenth
2.91515,23.9958,tenth
7.79277,8.19293,tenth
8.72579,7.78454,tenth
1.83673,22.1667,tenth
4.76298,15.0739,tenth
3.834,19.6473,tenth
8.23318,9.41403,tenth
1.73908,26.9278,tenth
2.79179,20.2553,tenth
7.25786,9.22935,tenth
1.47317,23.3122,tenth
5.11342,8.37829,tenth
4.69738,18.5321,tenth
3.80881,7.2463,tenth
4.30522,10.45,tenth
5.42201,15.6674,tenth
2.38128,19.6352,tenth
5.76897,8.92232,tenth
7.69482,7.60862,tenth
7.32133,14.304,tenth
2.31967,15.8744,tenth
2.28131,24.297,tenth
3.26244,7.33796,tenth
4.02887,18.0501,tenth
4.41976,19.2557,tenth
6.6575,7.90441,tenth
1.51761,19.6399,tenth
1.33605,13.559,tenth
4.28326,16.0803,tenth
6.8016,9.20873,tenth
2.64584,18.7657,tenth
6.34241,9.11404,tenth
3.19358,12.5249,tenth
8.36021,7.23424,tenth
8.43944,8.28808,tenth
3.50262,14.9979,tenth
2.94745,23.3566,tenth
4.44326,17.6764,tenth
3.03439,14.8568,tenth
6.59717,18.4746,tenth
7.86503,11.4285,tenth
6.60301,18.4238,tenth
7.85089,8.21829,tenth
4.32519,10.0193,tenth
2.33962,11.6342,tenth
7.1381,12.1233,tenth
4.02391,8.8328,tenth
6.58798,7.76272,tenth
3.28281,16.7992,tenth
1.72014,18.9487,tenth
9.2388,7.61947,tenth
2.33866,13.2968,tenth
9.20447,9.23158,tenth
9.11256,7.15984,tenth
7.599,16.3149,tenth
6.49024,12.476,tenth
5.81691,18.6584,tenth
8.19534,9.93377,tenth
3.43788,18.717,tenth
4.90837,8.01738,tenth
6.15997,10.9712,tenth
4.44232,16.3241,tenth
4.57676,14.7029,tenth
3.77485,14.7704,tenth
5.70491,10.2858,tenth
8.06724,8.4235,tenth
2.71261,18.7682,tenth
8.75907,7.35869,tenth
6.73497,12.288,tenth
7.842,7.56012,tenth
5.63857,9.39732,tenth
7.48101,7.56599,tenth
1.18365,24.8617,tenth
7.80164,8.51188,tenth
1.38115,17.2226,tenth
8.39179,8.07789,tenth
9.23369,9.13917,tenth
3.47606,23.0636,tenth
2.78513,25.894,tenth
7.36425,7.00432,tenth
3.13747,13.7511,tenth
8.19089,9.10576,tenth
1.89845,9.37389,tenth
2.08913,17.9306,tenth
9.128,8.84178,tenth
6.60917,15.4537,tenth
8.03682,8.48105,tenth
3.72572,14.7854,tenth
6.63099,14.2983,tenth
5.9525,9.48062,tenth
6.02599,7.14448,tenth
6.68089,18.8532,tenth
5.79671,10.6705,tenth
4.58976,13.9221,tenth
3.32636,8.58929,tenth
7.3908,9.12593,tenth
2.91675,13.8032,tenth
6.76192,8.13384,tenth
2.975,9.64989,tenth
6.20897,16.0861,tenth
7.2134,9.244,tenth
2.85439,9.93484,tenth
1.54453,20.8739,tenth
2.13053,23.624,tenth
6.04947,8.24983,tenth
8.05793,7.57032,tenth
1.42122,15.0988,tenth
7.10675,8.70283,tenth
3.86588,7.27799,tenth
4.99786,18.4326,tenth
8.71309,8.81895,tenth
3.78876,7.89063,tenth
4.88903,12.126,tenth
1.16288,26.6078,tenth
1.72319,15.7347,tenth
3.18338,13.9473,tenth
1.27978,11.9585,tenth
6.25885,9.37235,tenth
4.56779,18.2574,tenth
5.5722,13.1794,tenth
2.49084,13.6224,tenth
3.49144,11.6443,tenth
6.52655,7.9211,tenth
9.01375,7.39054,tenth
1.46594,12.2873,tenth
8.39567,10.4512,tenth
5.80927,17.28,tenth
5.70234,20.369,tenth
5.1773,18.9516,tenth
1.6225,20.4841,tenth
1.79148,22.628,tenth
6.00752,8.03527,tenth
3.86291,17.8969,tenth
8.61746,7.45483,tenth
4.40437,12.8725,tenth
2.23207,22.9528,tenth
6.94643,7.54353,tenth
3.47017,9.71865,tenth
5.38513,21.4357,tenth
6.80712,7.86831,tenth
8.47718,9.15369,tenth
7.58558,13.9015,tenth
6.62998,9.72989,tenth
6.65697,9.17882,tenth
8.85388,7.95963,tenth
3.49055,15.3866,tenth
1.05917,25.6354,tenth
3.29363,15.7324,tenth
2.8476,16.615,tenth
6.51014,8.77155,tenth
6.27812,7.30866,tenth
5.94606,16.9807,tenth
1.18401,19.7986,tenth
7.06242,10.417,tenth
3.71913,8.05745,tenth
6.53671,12.9839,tenth
5.64177,21.441,tenth
3.87753,18.6149,tenth
2.16025,10.8236,tenth
1.82896,22.5201,tenth
7.91003,11.0867,tenth
8.62678,8.46771,tenth
6.41075,13.9102,tenth
1.90333,21.41,tenth
4.36672,19.7746,tenth
7.06375,10.8959,tenth
7.48352,8.21871,tenth
2.0253,12.7571,tenth
1.05025,15.4053,tenth
6.92513,16.6866,tenth
3.99192,18.8445,tenth
3.14947,20.2694,tenth
1.1564,17.4066,tenth
5.50747,9.34974,tenth
8.07199,9.76983,tenth
8.95046,9.04935,tenth
5.7174,8.15701,tenth
5.29431,14.4901,tenth
1.75172,11.0183,tenth
5.5782,7.62514,tenth
4.18483,12.8857,tenth
6.05887,8.88733,tenth
4.25699,23.783,tenth
3.03247,10.8361,tenth
1.83346,10.8277,tenth
3.64808,10.6875,tenth
1.84732,23.6576,tenth
2.5094,16.3126,tenth
9.19552,7.56013,tenth
4.71385,8.40213,tenth
5.43794,7.29013,tenth
8.25735,7.91364,tenth
9.26344,8.31595,tenth
5.85739,17.9769,tenth
7.75291,7.63497,tenth
3.74726,15.8466,tenth
3.57239,22.8557,tenth
4.37231,11.5844,tenth
6.59818,15.8716,tenth
6.67808,8.75911,tenth
3.65073,24.7365,tenth
2.14898,21.7355,tenth
6.26727,17.524,tenth
2.10869,21.7706,tenth
5.82256,8.23741,tenth
6.77073,17.3532,tenth
6.83004,8.83244,tenth
7.26614,8.29487,tenth
8.25109,9.30911,tenth
5.17466,16.6779,tenth
7.07456,14.5285,tenth
6.15818,7.31718,tenth
2.58978,21.9575,tenth
1.26194,22.9611,tenth
3.39747,9.87148,tenth
4.70503,10.6573,tenth
6.14112,8.79664,tenth
8.06216,9.01976,tenth
2.66903,24.6145,tenth
2.08579,20.1899,tenth
8.99871,7.45722,tenth
1.94137,28.6688,tenth
4.99755,10.5788,tenth
5.8809,15.991,tenth
5.51634,9.97056,tenth
1.75977,26.3833,tenth
1.52047,14.2673,tenth
1.92024,25.7237,tenth
5.8811,9.18005,tenth
5.54085,8.42414,tenth
2.97836,21.3014,tenth
6.31164,8.83817,tenth
7.81556,11.0338,tenth
1.39303,19.006,tenth
5.15957,14.5112,tenth
6.73681,8.83466,tenth
3.13157,8.93386,tenth
3.58911,13.6669,tenth
6.11251,8.58473,tenth
8.45797,7.47511,tenth
7.73188,7.49442,tenth
5.86082,7.28162,tenth
7.07433,7.8494,tenth
4.05979,15.4236,tenth
6.33797,16.0972,tenth
4.896,8.1996,tenth
2.61697,18.3213,tenth
6.83934,10.8055,tenth
5.64083,9.31454,tenth
4.00863,18.1441,tenth
8.56855,9.39521,tenth
1.22271,21.0299,tenth
3.65513,7.26105,tenth
1.51927,23.6983,tenth
7.37385,10.451,tenth
6.84239,8.10266,tenth
3.78366,12.5244,tenth
6.62422,17.836,tenth
4.31648,13.1211,tenth
9.14128,12.3208,eleventh
2.33446,8.77583,eleventh
2.91173,8.70095,eleventh
2.79733,8.63751,eleventh
7.58845,9.90551,eleventh
2.59199,11.3263,eleventh
1.59994,7.58622,eleventh
9.28813,8.64663,eleventh
1.25474,11.0072,eleventh
